UniqueID,Region,AOI,Start_date,End_date,Duration,ShrCount,UncyCount,NSM,SCE,EPR,EPRunc,LRR,LRI,LCI,LSE,LR2,WLR,WLI,WCI,WSE,WR2,Dates,Distances,OrientFix
100682802168,Northland,FrenchmansBay,1953-10-24,1992-02-29,38,4,4,-1.85,7.05,-0.05,0.11,-0.09,244.34,0.35,3.37,0.24,-0.07,243.52,0.29,0.99,0.19,"['1953-10-24', '1966-06-17', '1976-12-16', '1992-02-29']","[242.61, 247.02, 239.96, 240.75]",kept
100682803007,Northland,FrenchmansBay,1953-10-24,1992-02-29,38,4,4,-3.57,15.17,-0.09,0.11,-0.19,242.65,0.71,6.84,0.23,-0.16,241.69,0.59,1.98,0.23,"['1953-10-24', '1966-06-17', '1976-12-16', '1992-02-29']","[240.77, 246.94, 231.77, 237.2]",kept
100682803818,Northland,FrenchmansBay,1953-10-24,1992-02-29,38,4,4,-2.66,11.69,-0.07,0.11,-0.14,236.49,0.56,5.38,0.21,-0.13,236.09,0.46,1.55,0.24,"['1953-10-24', '1966-06-17', '1976-12-16', '1992-02-29']","[235.83, 239.13, 227.44, 233.17]",kept
100682804662,Northland,FrenchmansBay,1966-06-17,1992-02-29,26,3,3,-8.93,13.56,-0.35,0.19,-0.3,235.04,2.78,8.04,0.32,-0.28,234.7,2.76,2.34,0.29,"['1966-06-17', '1976-12-16', '1992-02-29']","[238.91, 225.35, 229.98]",kept
100682805510,Northland,FrenchmansBay,1953-10-24,1992-02-29,38,4,4,-2.95,10.47,-0.08,0.11,-0.14,232.66,0.5,4.84,0.24,-0.13,232.46,0.42,1.4,0.29,"['1953-10-24', '1966-06-17', '1976-12-16', '1992-02-29']","[232.42, 234.49, 224.03, 229.47]",kept
100682806486,Northland,FrenchmansBay,1953-10-24,1992-02-29,38,4,4,-1.11,6.45,-0.03,0.11,-0.07,230.57,0.31,3.02,0.17,-0.06,230.35,0.26,0.87,0.19,"['1953-10-24', '1966-06-17', '1976-12-16', '1992-02-29']","[230.21, 232.17, 225.72, 229.11]",kept
100682811155,Northland,FrenchmansBay,1953-10-24,1992-02-29,38,4,4,-2.38,6.85,-0.06,0.11,-0.1,230.94,0.31,3.0,0.32,-0.09,230.47,0.26,0.87,0.34,"['1953-10-24', '1966-06-17', '1976-12-16', '1992-02-29']","[230.0, 232.64, 225.79, 227.62]",kept
100682812382,Northland,FrenchmansBay,1953-10-24,1992-02-29,38,4,4,-8.53,12.21,-0.22,0.11,-0.29,232.56,0.5,4.77,0.59,-0.27,232.02,0.41,1.38,0.65,"['1953-10-24', '1966-06-17', '1976-12-16', '1992-02-29']","[231.55, 233.3, 221.09, 223.02]",kept
100682813967,Northland,FrenchmansBay,1953-10-24,1992-02-29,38,4,4,-8.9,10.08,-0.23,0.11,-0.28,230.43,0.36,3.44,0.72,-0.27,230.29,0.3,1.0,0.78,"['1953-10-24', '1966-06-17', '1976-12-16', '1992-02-29']","[230.26, 229.48, 220.19, 221.36]",kept
100682815536,Northland,FrenchmansBay,1953-10-24,1992-02-29,38,4,4,-7.25,9.98,-0.19,0.11,-0.23,230.11,0.34,3.27,0.67,-0.21,229.24,0.29,0.96,0.69,"['1953-10-24', '1966-06-17', '1976-12-16', '1992-02-29']","[228.26, 230.99, 222.91, 221.01]",kept
100682817058,Northland,FrenchmansBay,1953-10-24,1992-02-29,38,4,4,-6.94,10.49,-0.18,0.11,-0.24,229.07,0.43,4.17,0.57,-0.22,228.36,0.36,1.21,0.61,"['1953-10-24', '1966-06-17', '1976-12-16', '1992-02-29']","[227.66, 230.34, 219.84, 220.72]",kept
100722959793,Northland,Pouto,1938-05-12,1982-09-20,44,4,4,-5.32,24.01,-0.12,0.08,-0.21,581.26,0.96,11.19,0.17,-0.17,579.59,0.7,3.19,0.2,"['1938-05-12', '1966-10-14', '1977-01-19', '1982-09-20']","[578.26, 587.15, 563.14, 572.95]",kept
100722961088,Northland,Pouto,1938-05-12,2022-06-09,84,5,5,-3.0,23.36,-0.04,0.03,-0.06,577.33,0.36,9.37,0.05,-0.04,576.68,0.2,2.68,0.07,"['1938-05-12', '1966-10-14', '1977-01-19', '1982-09-20', '2022-06-09']","[576.86, 585.98, 562.62, 574.76, 573.86]",kept
100722962087,Northland,Pouto,1938-05-12,2022-06-09,84,5,5,-0.15,22.01,-0.0,0.03,-0.03,575.96,0.35,9.05,0.01,-0.01,575.38,0.2,2.59,0.01,"['1938-05-12', '1966-10-14', '1977-01-19', '1982-09-20', '2022-06-09']","[574.71, 585.08, 563.07, 577.04, 574.55]",kept
100722963087,Northland,Pouto,1938-05-12,2022-06-09,84,5,5,1.68,19.73,0.02,0.03,0.0,575.39,0.34,8.68,0.0,0.01,575.04,0.2,2.58,0.0,"['1938-05-12', '1966-10-14', '1977-01-19', '1982-09-20', '2022-06-09']","[573.57, 583.88, 564.15, 580.34, 575.24]",kept
100722964086,Northland,Pouto,1938-05-12,2022-06-09,84,5,5,3.95,17.84,0.05,0.03,0.02,573.67,0.29,7.54,0.01,0.03,572.97,0.16,2.17,0.07,"['1938-05-12', '1966-10-14', '1977-01-19', '1982-09-20', '2022-06-09']","[571.79, 583.24, 565.41, 576.55, 575.73]",kept
100722965086,Northland,Pouto,1938-05-12,2022-06-09,84,6,6,0.3,16.66,0.0,0.03,0.01,575.89,0.19,6.18,0.0,0.03,575.73,0.12,2.0,0.07,"['1938-05-12', '1966-10-14', '1977-01-19', '1982-09-20', '2015-11-06', '2022-06-09']","[575.69, 583.32, 566.66, 577.55, 579.35, 575.99]",kept
100722966342,Northland,Pouto,1938-05-12,2022-06-09,84,6,6,2.27,18.32,0.03,0.03,0.02,575.38,0.21,6.81,0.01,0.04,574.96,0.12,2.09,0.1,"['1938-05-12', '1966-10-14', '1977-01-19', '1982-09-20', '2015-11-06', '2022-06-09']","[573.97, 584.45, 566.14, 578.87, 578.83, 576.24]",kept
100722967342,Northland,Pouto,1938-05-12,2022-06-09,84,6,6,3.17,17.59,0.04,0.03,0.03,574.68,0.21,6.79,0.03,0.05,574.44,0.12,2.08,0.13,"['1938-05-12', '1966-10-14', '1977-01-19', '1982-09-20', '2015-11-06', '2022-06-09']","[573.32, 583.21, 565.62, 580.08, 578.57, 576.49]",kept
100722968341,Northland,Pouto,1938-05-12,2022-06-09,84,6,6,5.88,17.14,0.07,0.03,0.06,573.7,0.21,6.82,0.09,0.07,573.7,0.12,2.01,0.27,"['1938-05-12', '1966-10-14', '1977-01-19', '1982-09-20', '2015-11-06', '2022-06-09']","[573.09, 582.25, 565.1, 580.73, 579.05, 578.97]",kept
100722969340,Northland,Pouto,1938-05-12,2022-06-09,84,6,6,7.58,15.62,0.09,0.03,0.08,573.23,0.19,6.12,0.18,0.09,573.37,0.11,1.79,0.42,"['1938-05-12', '1966-10-14', '1977-01-19', '1982-09-20', '2015-11-06', '2022-06-09']","[574.01, 581.48, 565.97, 578.65, 579.75, 581.59]",kept
100722970863,Northland,Pouto,1938-05-12,2022-06-09,84,6,6,5.62,14.97,0.07,0.03,0.07,573.54,0.17,5.7,0.15,0.09,573.39,0.1,1.73,0.44,"['1938-05-12', '1966-10-14', '1977-01-19', '1982-09-20', '2015-11-06', '2022-06-09']","[573.57, 582.14, 567.16, 577.26, 580.75, 579.19]",kept
100722971862,Northland,Pouto,1938-05-12,2022-06-09,84,6,6,9.21,15.6,0.11,0.03,0.11,571.12,0.19,6.11,0.3,0.14,570.59,0.12,2.08,0.58,"['1938-05-12', '1966-10-14', '1977-01-19', '1982-09-20', '2015-11-06', '2022-06-09']","[569.88, 582.45, 567.03, 576.73, 582.64, 579.09]",kept
100722973552,Northland,Pouto,1938-05-12,2022-06-09,84,7,7,13.41,28.67,0.16,0.03,0.13,567.31,0.3,10.73,0.12,0.21,565.85,0.21,3.72,0.46,"['1938-05-12', '1966-10-14', '1977-01-19', '1982-09-20', '1996-05-02', '2015-11-06', '2022-06-09']","[566.46, 582.18, 565.93, 576.46, 556.62, 585.29, 579.86]",kept
100722974811,Northland,Pouto,1938-05-12,2022-06-09,84,7,7,14.29,32.04,0.17,0.03,0.13,566.29,0.34,11.94,0.1,0.22,564.82,0.23,4.02,0.44,"['1938-05-12', '1966-10-14', '1977-01-19', '1982-09-20', '1996-05-02', '2015-11-06', '2022-06-09']","[566.0, 581.42, 564.85, 575.95, 552.73, 584.77, 580.29]",kept
100722975807,Northland,Pouto,1938-05-12,2022-06-09,84,7,7,13.75,26.96,0.16,0.03,0.13,566.56,0.3,10.46,0.14,0.21,565.45,0.2,3.5,0.49,"['1938-05-12', '1966-10-14', '1977-01-19', '1982-09-20', '1996-05-02', '2015-11-06', '2022-06-09']","[566.92, 581.13, 563.41, 575.65, 557.3, 584.25, 580.67]",kept
100722976803,Northland,Pouto,1938-05-12,2022-06-09,84,7,7,12.16,28.36,0.14,0.03,0.1,567.73,0.33,11.62,0.08,0.19,566.57,0.21,3.8,0.4,"['1938-05-12', '1966-10-14', '1977-01-19', '1982-09-20', '1996-05-02', '2015-11-06', '2022-06-09']","[568.62, 582.92, 561.95, 575.4, 555.38, 583.74, 580.78]",kept
100722977763,Northland,Pouto,1938-05-12,2022-06-09,84,7,7,14.33,25.7,0.17,0.03,0.13,566.09,0.31,10.78,0.13,0.21,564.98,0.2,3.48,0.48,"['1938-05-12', '1966-10-14', '1977-01-19', '1982-09-20', '1996-05-02', '2015-11-06', '2022-06-09']","[566.6, 581.94, 561.15, 574.88, 557.51, 583.22, 580.93]",kept
100722978338,Northland,Pouto,1938-05-12,2022-06-09,84,7,7,17.61,25.19,0.21,0.03,0.17,563.41,0.29,10.23,0.22,0.25,562.14,0.18,3.29,0.59,"['1938-05-12', '1966-10-14', '1977-01-19', '1982-09-20', '1996-05-02', '2015-11-06', '2022-06-09']","[563.58, 580.46, 561.0, 572.56, 557.88, 583.08, 581.2]",kept
100722979335,Northland,Pouto,1938-05-12,2022-06-09,84,7,7,15.67,27.0,0.19,0.03,0.16,563.59,0.29,10.25,0.2,0.24,562.66,0.19,3.46,0.56,"['1938-05-12', '1966-10-14', '1977-01-19', '1982-09-20', '1996-05-02', '2015-11-06', '2022-06-09']","[565.8, 578.5, 561.31, 570.39, 556.67, 583.67, 581.48]",kept
100722979725,Northland,Pouto,1938-05-12,2022-06-09,84,7,7,17.53,29.38,0.21,0.03,0.18,561.98,0.3,10.43,0.23,0.27,560.99,0.2,3.58,0.59,"['1938-05-12', '1966-10-14', '1977-01-19', '1982-09-20', '1996-05-02', '2015-11-06', '2022-06-09']","[564.28, 576.78, 562.22, 569.51, 554.87, 584.24, 581.81]",kept
100722980451,Northland,Pouto,1938-05-12,2022-06-09,84,7,7,16.48,28.1,0.2,0.03,0.18,562.33,0.29,10.07,0.24,0.26,561.85,0.19,3.45,0.59,"['1938-05-12', '1966-10-14', '1977-01-19', '1982-09-20', '1996-05-02', '2015-11-06', '2022-06-09']","[565.67, 575.33, 561.11, 570.91, 555.88, 583.98, 582.15]",kept
100722981169,Northland,Pouto,1938-05-12,2022-06-09,84,7,7,8.97,25.71,0.11,0.03,0.11,566.59,0.29,10.3,0.11,0.19,567.18,0.2,3.63,0.4,"['1938-05-12', '1966-10-14', '1977-01-19', '1982-09-20', '1996-05-02', '2015-11-06', '2022-06-09']","[573.57, 574.44, 560.01, 571.56, 558.0, 583.71, 582.55]",kept
100722981535,Northland,Pouto,1938-05-12,2022-06-09,84,7,7,15.37,23.61,0.18,0.03,0.18,563.06,0.25,8.95,0.28,0.24,563.15,0.17,3.04,0.61,"['1938-05-12', '1966-10-14', '1977-01-19', '1982-09-20', '1996-05-02', '2015-11-06', '2022-06-09']","[567.5, 574.39, 559.87, 571.63, 560.26, 583.48, 582.87]",kept
100722982534,Northland,Pouto,1938-05-12,2022-06-09,84,7,7,14.54,25.86,0.17,0.03,0.16,563.6,0.28,9.75,0.22,0.23,563.68,0.19,3.33,0.56,"['1938-05-12', '1966-10-14', '1977-01-19', '1982-09-20', '1996-05-02', '2015-11-06', '2022-06-09']","[568.34, 574.51, 560.19, 572.11, 557.88, 583.74, 582.88]",kept
100722983221,Northland,Pouto,1938-05-12,2022-06-09,84,7,7,11.2,23.87,0.13,0.03,0.14,566.06,0.26,9.17,0.18,0.2,566.36,0.18,3.23,0.5,"['1938-05-12', '1966-10-14', '1977-01-19', '1982-09-20', '1996-05-02', '2015-11-06', '2022-06-09']","[571.68, 574.93, 561.88, 571.72, 560.14, 584.0, 582.89]",kept
100722983977,Northland,Pouto,1938-05-12,2022-06-09,84,7,7,10.67,25.36,0.13,0.03,0.13,566.97,0.27,9.62,0.15,0.2,567.28,0.19,3.44,0.47,"['1938-05-12', '1966-10-14', '1977-01-19', '1982-09-20', '1996-05-02', '2015-11-06', '2022-06-09']","[573.33, 575.27, 563.24, 571.2, 559.62, 584.98, 584.01]",kept
100722984977,Northland,Pouto,1938-05-12,2022-06-09,84,7,7,10.62,25.56,0.13,0.03,0.13,567.53,0.28,9.84,0.16,0.21,568.03,0.2,3.54,0.47,"['1938-05-12', '1966-10-14', '1977-01-19', '1982-09-20', '1996-05-02', '2015-11-06', '2022-06-09']","[574.52, 575.59, 563.12, 572.04, 560.67, 586.23, 585.15]",kept
100722985977,Northland,Pouto,1938-05-12,2022-06-09,84,7,7,12.74,25.73,0.15,0.03,0.16,567.35,0.28,10.04,0.2,0.23,567.97,0.2,3.55,0.52,"['1938-05-12', '1966-10-14', '1977-01-19', '1982-09-20', '1996-05-02', '2015-11-06', '2022-06-09']","[574.52, 576.1, 562.9, 573.68, 561.92, 587.65, 587.27]",kept
100722986977,Northland,Pouto,1938-05-12,2022-06-09,84,7,7,14.42,27.12,0.17,0.03,0.18,567.46,0.29,10.16,0.24,0.25,568.29,0.2,3.55,0.55,"['1938-05-12', '1966-10-14', '1977-01-19', '1982-09-20', '1996-05-02', '2015-11-06', '2022-06-09']","[575.08, 576.74, 562.38, 575.22, 564.18, 589.16, 589.49]",kept
100722988250,Northland,Pouto,1938-05-12,2022-06-09,84,7,7,13.15,28.94,0.16,0.03,0.17,569.0,0.29,10.37,0.22,0.23,570.08,0.2,3.61,0.52,"['1938-05-12', '1966-10-14', '1977-01-19', '1982-09-20', '1996-05-02', '2015-11-06', '2022-06-09']","[577.33, 578.16, 561.54, 576.12, 567.05, 590.02, 590.48]",kept
100722989250,Northland,Pouto,1938-05-12,2022-06-09,84,7,7,12.0,31.04,0.14,0.03,0.17,569.91,0.32,11.21,0.18,0.23,571.09,0.22,3.92,0.47,"['1938-05-12', '1966-10-14', '1977-01-19', '1982-09-20', '1996-05-02', '2015-11-06', '2022-06-09']","[579.18, 579.63, 560.13, 575.4, 568.02, 590.83, 591.18]",kept
100722990996,Northland,Pouto,1938-05-12,2022-06-09,84,7,7,11.84,32.09,0.14,0.03,0.17,569.64,0.36,12.77,0.15,0.25,571.0,0.26,4.61,0.43,"['1938-05-12', '1966-10-14', '1977-01-19', '1982-09-20', '1996-05-02', '2015-11-06', '2022-06-09']","[580.81, 578.29, 560.84, 574.39, 563.6, 592.93, 592.65]",kept
100722995236,Northland,Pouto,1938-05-12,2022-06-09,84,7,7,12.2,31.85,0.15,0.03,0.18,570.51,0.36,12.6,0.17,0.26,572.12,0.26,4.6,0.45,"['1938-05-12', '1966-10-14', '1977-01-19', '1982-09-20', '1996-05-02', '2015-11-06', '2022-06-09']","[582.03, 577.56, 563.21, 576.95, 564.66, 595.05, 594.22]",kept
100722996821,Northland,Pouto,1938-05-12,2022-06-09,84,7,7,12.3,32.81,0.15,0.03,0.2,571.32,0.35,12.42,0.2,0.27,573.22,0.26,4.65,0.47,"['1938-05-12', '1966-10-14', '1977-01-19', '1982-09-20', '1996-05-02', '2015-11-06', '2022-06-09']","[583.88, 577.48, 564.53, 577.04, 568.16, 597.34, 596.18]",kept
100722997807,Northland,Pouto,1938-05-12,2022-06-09,84,7,7,12.62,38.05,0.15,0.03,0.22,571.28,0.4,14.02,0.19,0.3,573.69,0.29,5.23,0.46,"['1938-05-12', '1966-10-14', '1977-01-19', '1982-09-20', '1996-05-02', '2015-11-06', '2022-06-09']","[585.68, 577.43, 562.05, 578.64, 568.4, 600.11, 598.3]",kept
100722999116,Northland,Pouto,1938-05-12,2022-06-09,84,7,7,13.06,42.9,0.16,0.03,0.25,570.83,0.41,14.54,0.22,0.32,573.67,0.31,5.49,0.47,"['1938-05-12', '1966-10-14', '1977-01-19', '1982-09-20', '1996-05-02', '2015-11-06', '2022-06-09']","[586.47, 577.6, 559.55, 578.48, 572.96, 602.45, 599.53]",kept
100723000288,Northland,Pouto,1938-05-12,2024-06-27,86,9,9,12.29,42.18,0.14,0.03,0.32,568.57,0.29,13.27,0.37,0.33,573.5,0.24,4.97,0.49,"['1938-05-12', '1966-10-14', '1977-01-19', '1982-09-20', '1996-05-02', '2015-11-06', '2022-06-09', '2023-04-04', '2024-06-27']","[586.26, 578.35, 561.22, 576.54, 569.08, 603.4, 600.7, 601.38, 598.55]",kept
100723001271,Northland,Pouto,1938-05-12,2024-06-27,86,10,10,9.37,40.14,0.11,0.03,0.32,569.26,0.28,13.46,0.36,0.32,574.75,0.24,5.13,0.43,"['1938-05-12', '1966-10-14', '1977-01-19', '1982-09-20', '1996-05-02', '2015-11-06', '2022-06-09', '2023-04-04', '2024-03-18', '2024-06-27']","[588.08, 579.1, 565.2, 574.75, 564.37, 604.52, 601.9, 603.18, 600.15, 597.45]",kept
100723002255,Northland,Pouto,1938-05-12,2024-06-27,86,10,10,13.62,41.34,0.16,0.03,0.31,574.02,0.25,12.27,0.39,0.31,578.56,0.2,4.38,0.5,"['1938-05-12', '1966-10-14', '1977-01-19', '1982-09-20', '1996-05-02', '2015-11-06', '2022-06-09', '2023-04-04', '2024-03-18', '2024-06-27']","[589.64, 580.66, 577.42, 583.63, 564.92, 606.14, 603.15, 606.26, 604.54, 603.27]",kept
100723003239,Northland,Pouto,1938-05-12,2024-06-27,86,10,10,13.19,37.7,0.15,0.03,0.3,576.42,0.23,10.94,0.43,0.3,580.71,0.19,4.01,0.53,"['1938-05-12', '1966-10-14', '1977-01-19', '1982-09-20', '1996-05-02', '2015-11-06', '2022-06-09', '2023-04-04', '2024-03-18', '2024-06-27']","[590.56, 582.55, 579.97, 586.63, 570.38, 607.77, 604.52, 608.08, 605.83, 603.75]",kept
100723004223,Northland,Pouto,1938-05-12,2024-06-27,86,10,10,13.02,32.89,0.15,0.03,0.3,578.05,0.21,10.13,0.47,0.3,582.48,0.17,3.77,0.55,"['1938-05-12', '1966-10-14', '1977-01-19', '1982-09-20', '1996-05-02', '2015-11-06', '2022-06-09', '2023-04-04', '2024-03-18', '2024-06-27']","[592.43, 584.89, 577.54, 588.46, 577.1, 608.99, 605.9, 609.99, 606.78, 605.45]",kept
100723005206,Northland,Pouto,1938-05-12,2024-06-27,86,10,10,13.28,44.84,0.15,0.03,0.33,576.86,0.25,12.33,0.42,0.31,582.34,0.2,4.3,0.52,"['1938-05-12', '1966-10-14', '1977-01-19', '1982-09-20', '1996-05-02', '2015-11-06', '2022-06-09', '2023-04-04', '2024-03-18', '2024-06-27']","[594.55, 586.44, 566.45, 589.78, 580.59, 609.79, 608.25, 611.28, 608.4, 607.83]",kept
100723006190,Northland,Pouto,1938-05-12,2024-06-27,86,10,10,13.38,42.19,0.16,0.03,0.36,574.59,0.27,12.93,0.44,0.36,579.67,0.22,4.82,0.52,"['1938-05-12', '1966-10-14', '1977-01-19', '1982-09-20', '1996-05-02', '2015-11-06', '2022-06-09', '2023-04-04', '2024-03-18', '2024-06-27']","[594.55, 586.61, 569.66, 576.23, 581.02, 610.59, 610.81, 611.86, 609.4, 607.94]",kept
100723006444,Northland,Pouto,1938-05-12,2024-06-27,86,10,10,14.9,37.93,0.17,0.03,0.38,573.84,0.26,12.57,0.48,0.38,578.63,0.23,4.9,0.55,"['1938-05-12', '1966-10-14', '1977-01-19', '1982-09-20', '1996-05-02', '2015-11-06', '2022-06-09', '2023-04-04', '2024-03-18', '2024-06-27']","[592.78, 584.83, 576.23, 574.77, 577.71, 612.26, 611.57, 612.7, 609.8, 607.68]",kept
100723007432,Northland,Pouto,1938-05-12,2024-06-27,86,10,10,17.41,51.53,0.2,0.03,0.43,570.15,0.28,13.64,0.5,0.41,576.58,0.23,4.96,0.58,"['1938-05-12', '1966-10-14', '1977-01-19', '1982-09-20', '1996-05-02', '2015-11-06', '2022-06-09', '2023-04-04', '2024-03-18', '2024-06-27']","[591.24, 580.99, 562.45, 583.6, 579.58, 612.3, 612.24, 613.97, 609.9, 608.65]",kept
100723008241,Northland,Pouto,1938-05-12,2024-06-27,86,10,10,18.58,50.35,0.22,0.03,0.46,568.0,0.28,13.35,0.55,0.43,574.86,0.23,4.91,0.61,"['1938-05-12', '1966-10-14', '1977-01-19', '1982-09-20', '1996-05-02', '2015-11-06', '2022-06-09', '2023-04-04', '2024-03-18', '2024-06-27']","[590.77, 575.71, 562.98, 580.43, 582.58, 611.78, 612.41, 613.32, 610.06, 609.35]",kept
100723008603,Northland,Pouto,1938-05-12,2024-06-27,86,10,10,19.01,48.72,0.22,0.03,0.47,566.36,0.29,14.3,0.52,0.45,572.94,0.25,5.37,0.58,"['1938-05-12', '1966-10-14', '1977-01-19', '1982-09-20', '1996-05-02', '2015-11-06', '2022-06-09', '2023-04-04', '2024-03-18', '2024-06-27']","[590.61, 576.47, 563.82, 572.3, 579.31, 611.56, 612.14, 612.54, 610.79, 609.61]",kept
100723009161,Northland,Pouto,1938-05-12,2024-06-27,86,10,10,18.25,46.61,0.21,0.03,0.46,567.59,0.28,13.73,0.53,0.44,573.82,0.24,5.23,0.58,"['1938-05-12', '1966-10-14', '1977-01-19', '1982-09-20', '1996-05-02', '2015-11-06', '2022-06-09', '2023-04-04', '2024-03-18', '2024-06-27']","[591.13, 577.31, 565.2, 569.9, 586.21, 611.43, 611.68, 611.81, 611.06, 609.38]",kept
100723009783,Northland,Pouto,1938-05-12,2024-06-27,86,10,10,15.77,46.27,0.18,0.03,0.43,570.3,0.27,13.18,0.52,0.41,576.67,0.24,5.16,0.55,"['1938-05-12', '1966-10-14', '1977-01-19', '1982-09-20', '1996-05-02', '2015-11-06', '2022-06-09', '2023-04-04', '2024-03-18', '2024-06-27']","[592.87, 578.41, 566.72, 572.62, 589.69, 612.99, 610.57, 611.64, 610.76, 608.64]",kept
100723236844,Northland,Pouto,1938-05-12,2024-06-27,86,7,7,-4.51,34.9,-0.05,0.03,-0.01,618.82,0.33,12.84,0.0,-0.02,622.79,0.24,4.06,0.01,"['1938-05-12', '1996-05-02', '2015-11-06', '2022-06-09', '2023-04-04', '2024-03-18', '2024-06-27']","[626.86, 591.96, 622.26, 619.6, 622.08, 621.53, 622.35]",kept
100723236965,Northland,Pouto,1938-05-12,2024-06-27,86,8,8,-0.88,82.62,-0.01,0.03,0.39,581.9,0.64,28.46,0.19,0.24,599.9,0.47,9.07,0.14,"['1938-05-12', '1966-10-14', '1996-05-02', '2015-11-06', '2022-06-09', '2023-04-04', '2024-03-18', '2024-06-27']","[621.61, 539.25, 590.47, 620.92, 619.24, 621.87, 620.41, 620.73]",kept
100723237086,Northland,Pouto,1938-05-12,2024-06-27,86,9,9,2.22,55.77,0.03,0.03,0.38,581.48,0.46,21.5,0.25,0.32,591.56,0.39,8.01,0.26,"['1938-05-12', '1966-10-14', '1982-09-20', '1996-05-02', '2015-11-06', '2022-06-09', '2023-04-04', '2024-03-18', '2024-06-27']","[616.55, 566.09, 567.2, 592.41, 619.66, 619.0, 621.86, 619.96, 618.77]",kept
100723237121,Northland,Pouto,1938-05-12,2024-06-27,86,10,10,15.05,45.87,0.17,0.03,0.41,571.9,0.26,12.76,0.52,0.39,578.25,0.24,5.07,0.54,"['1938-05-12', '1966-10-14', '1977-01-19', '1982-09-20', '1996-05-02', '2015-11-06', '2022-06-09', '2023-04-04', '2024-03-18', '2024-06-27']","[593.68, 579.39, 567.93, 574.57, 591.28, 613.8, 610.13, 611.77, 610.61, 608.73]",kept
100723237122,Northland,Pouto,1938-05-12,2024-06-27,86,10,10,14.13,44.15,0.16,0.03,0.4,573.3,0.26,12.55,0.51,0.38,579.52,0.23,4.97,0.53,"['1938-05-12', '1966-10-14', '1977-01-19', '1982-09-20', '1996-05-02', '2015-11-06', '2022-06-09', '2023-04-04', '2024-03-18', '2024-06-27']","[594.84, 580.24, 569.56, 575.21, 591.89, 613.71, 611.37, 611.35, 610.53, 608.97]",kept
100723237123,Northland,Pouto,1938-05-12,2024-06-27,86,10,10,13.22,42.85,0.15,0.03,0.39,574.79,0.25,12.36,0.5,0.37,580.97,0.23,4.96,0.52,"['1938-05-12', '1966-10-14', '1977-01-19', '1982-09-20', '1996-05-02', '2015-11-06', '2022-06-09', '2023-04-04', '2024-03-18', '2024-06-27']","[596.07, 581.09, 571.75, 576.29, 592.32, 614.6, 612.44, 612.36, 610.49, 609.29]",kept
100723237124,Northland,Pouto,1938-05-12,2024-06-27,86,10,10,12.47,41.58,0.14,0.03,0.36,577.53,0.24,11.82,0.49,0.35,583.34,0.23,4.87,0.5,"['1938-05-12', '1966-10-14', '1977-01-19', '1982-09-20', '1996-05-02', '2015-11-06', '2022-06-09', '2023-04-04', '2024-03-18', '2024-06-27']","[597.26, 584.86, 574.29, 578.5, 592.09, 615.87, 613.17, 612.2, 610.45, 609.73]",kept
100723237125,Northland,Pouto,1938-05-12,2024-06-27,86,10,10,10.54,39.2,0.12,0.03,0.34,580.26,0.24,11.65,0.47,0.32,586.01,0.21,4.61,0.5,"['1938-05-12', '1966-10-14', '1977-01-19', '1982-09-20', '1996-05-02', '2015-11-06', '2022-06-09', '2023-04-04', '2024-03-18', '2024-06-27']","[600.07, 586.54, 576.38, 582.29, 591.21, 615.58, 615.24, 612.96, 612.12, 610.61]",kept
100723237126,Northland,Pouto,1938-05-12,2024-06-27,86,10,10,8.29,40.41,0.1,0.03,0.34,581.99,0.26,12.48,0.43,0.32,587.78,0.22,4.74,0.47,"['1938-05-12', '1966-10-14', '1977-01-19', '1982-09-20', '1996-05-02', '2015-11-06', '2022-06-09', '2023-04-04', '2024-03-18', '2024-06-27']","[603.62, 587.44, 577.66, 582.88, 591.06, 615.07, 618.08, 616.16, 614.39, 611.91]",kept
100723237127,Northland,Pouto,1938-05-12,2024-06-27,86,10,10,5.35,38.58,0.06,0.03,0.31,584.38,0.26,12.77,0.38,0.29,590.16,0.22,4.8,0.42,"['1938-05-12', '1966-10-14', '1977-01-19', '1982-09-20', '1996-05-02', '2015-11-06', '2022-06-09', '2023-04-04', '2024-03-18', '2024-06-27']","[606.73, 588.47, 579.58, 584.12, 590.72, 614.55, 618.17, 617.8, 615.43, 612.08]",kept
100723237128,Northland,Pouto,1938-05-12,2024-06-27,86,10,10,1.57,37.28,0.02,0.03,0.28,587.45,0.26,12.84,0.32,0.25,593.59,0.22,4.81,0.35,"['1938-05-12', '1966-10-14', '1977-01-19', '1982-09-20', '1996-05-02', '2015-11-06', '2022-06-09', '2023-04-04', '2024-03-18', '2024-06-27']","[610.16, 589.07, 580.89, 587.72, 590.79, 615.07, 618.18, 618.08, 615.14, 611.73]",kept
100723237129,Northland,Pouto,1938-05-12,2024-06-27,86,10,10,0.41,44.86,0.0,0.03,0.3,586.14,0.3,14.49,0.3,0.26,593.67,0.25,5.29,0.32,"['1938-05-12', '1966-10-14', '1977-01-19', '1982-09-20', '1996-05-02', '2015-11-06', '2022-06-09', '2023-04-04', '2024-03-18', '2024-06-27']","[612.03, 586.01, 573.93, 589.65, 592.74, 616.1, 618.01, 618.79, 615.79, 612.44]",kept
