filename,matched_image,match_score,n_lines,driver,dtype,nodata,width,height,count,crs,transform,blockxsize,blockysize,tiled,compress,interleave,GCPs,res,CPS,photometric
| 0.00, 0.00, 1.00|",1024.0,1024,True,,pixel,0,"(1.8914403789334189, 1.8914403789332932)",True,
Retrolens/WestCoast/GillespiesBeach/Shorelines/GillespiesBeach_15JAN1988.shp,Retrolens/WestCoast/GillespiesBeach/Stack/GillespiesBeach_15JAN1988_mosaic.jp2,100.0,2,JP2OpenJPEG,uint16,256.0,10192,9754,3,"PROJCS[""NZGD2000 / New Zealand Transverse Mercator 2000"",GEOGCS[""NZGD2000"",DATUM[""New_Zealand_Geodetic_Datum_2000"",SPHEROID[""GRS 1980"",6378137,298.257222101004,AUTHORITY[""EPSG"",""7019""]],AUTHORITY[""EPSG"",""6167""]],PRIMEM[""Greenwich"",0],UNIT[""degree"",0.0174532925199433,AUTHORITY[""EPSG"",""9122""]],AUTHORITY[""EPSG"",""4167""]],PROJECTION[""Transverse_Mercator""],PARAMETER[""latitude_of_origin"",0],PARAMETER[""central_meridian"",173],PARAMETER[""scale_factor"",0.9996],PARAMETER[""false_easting"",1600000],PARAMETER[""false_northing"",10000000],UNIT[""metre"",1,AUTHORITY[""EPSG"",""9001""]],AXIS[""Easting"",EAST],AXIS[""Northing"",NORTH],AUTHORITY[""EPSG"",""2193""]]","| 0.57, 0.00, 1339563.44|
| 0.00,-0.57, 5191145.48|
| 0.00, 0.00, 1.00|",1024.0,1024,True,,pixel,0,"(0.5702486358810687, 0.57024863588106)",True,
Retrolens/WestCoast/GillespiesBeach/Shorelines/GillespiesBeach_3APR1953.shp,Retrolens/WestCoast/GillespiesBeach/Stack/GillespiesBeach_3APR1953_mosaic.jp2,100.0,1,JP2OpenJPEG,uint16,256.0,7088,6233,3,"PROJCS[""NZGD2000 / New Zealand Transverse Mercator 2000"",GEOGCS[""NZGD2000"",DATUM[""New_Zealand_Geodetic_Datum_2000"",SPHEROID[""GRS 1980"",6378137,298.257222101004,AUTHORITY[""EPSG"",""7019""]],AUTHORITY[""EPSG"",""6167""]],PRIMEM[""Greenwich"",0],UNIT[""degree"",0.0174532925199433,AUTHORITY[""EPSG"",""9122""]],AUTHORITY[""EPSG"",""4167""]],PROJECTION[""Transverse_Mercator""],PARAMETER[""latitude_of_origin"",0],PARAMETER[""central_meridian"",173],PARAMETER[""scale_factor"",0.9996],PARAMETER[""false_easting"",1600000],PARAMETER[""false_northing"",10000000],UNIT[""metre"",1,AUTHORITY[""EPSG"",""9001""]],AXIS[""Easting"",EAST],AXIS[""Northing"",NORTH],AUTHORITY[""EPSG"",""2193""]]","| 0.83, 0.00, 1339204.00|
| 0.00,-0.83, 5190915.55|
| 0.00, 0.00, 1.00|",1024.0,1024,True,,pixel,0,"(0.8322730690320551, 0.8322730690320649)",True,
Retrolens/WestCoast/GillespiesBeach/Shorelines/GillespiesBeach_10JAN1978.shp,Retrolens/WestCoast/GillespiesBeach/Stack/GillespiesBeach_10JAN1978_mosaic.jp2,100.0,1,JP2OpenJPEG,uint16,256.0,3195,3000,3,"PROJCS[""NZGD2000 / New Zealand Transverse Mercator 2000"",GEOGCS[""NZGD2000"",DATUM[""New_Zealand_Geodetic_Datum_2000"",SPHEROID[""GRS 1980"",6378137,298.257222101004,AUTHORITY[""EPSG"",""7019""]],AUTHORITY[""EPSG"",""6167""]],PRIMEM[""Greenwich"",0],UNIT[""degree"",0.0174532925199433,AUTHORITY[""EPSG"",""9122""]],AUTHORITY[""EPSG"",""4167""]],PROJECTION[""Transverse_Mercator""],PARAMETER[""latitude_of_origin"",0],PARAMETER[""central_meridian"",173],PARAMETER[""scale_factor"",0.9996],PARAMETER[""false_easting"",1600000],PARAMETER[""false_northing"",10000000],UNIT[""metre"",1,AUTHORITY[""EPSG"",""9001""]],AXIS[""Easting"",EAST],AXIS[""Northing"",NORTH],AUTHORITY[""EPSG"",""2193""]]","| 1.89, 0.00, 1339319.34|
| 0.00,-1.89, 5191306.99|
| 0.00, 0.00, 1.00|",1024.0,1024,True,,pixel,0,"(1.892702600811149, 1.8927026008112977)",True,
Retrolens/WestCoast/GillespiesBeach/Shorelines/GillespiesBeach_26APR1942.shp,Retrolens/WestCoast/GillespiesBeach/Stack/GillespiesBeach_26APR1942_mosaic.jp2,100.0,1,JP2OpenJPEG,uint16,256.0,4230,4659,3,"PROJCS[""NZGD2000 / New Zealand Transverse Mercator 2000"",GEOGCS[""NZGD2000"",DATUM[""New_Zealand_Geodetic_Datum_2000"",SPHEROID[""GRS 1980"",6378137,298.257222101004,AUTHORITY[""EPSG"",""7019""]],AUTHORITY[""EPSG"",""6167""]],PRIMEM[""Greenwich"",0],UNIT[""degree"",0.0174532925199433,AUTHORITY[""EPSG"",""9122""]],AUTHORITY[""EPSG"",""4167""]],PROJECTION[""Transverse_Mercator""],PARAMETER[""latitude_of_origin"",0],PARAMETER[""central_meridian"",173],PARAMETER[""scale_factor"",0.9996],PARAMETER[""false_easting"",1600000],PARAMETER[""false_northing"",10000000],UNIT[""metre"",1,AUTHORITY[""EPSG"",""9001""]],AXIS[""Easting"",EAST],AXIS[""Northing"",NORTH],AUTHORITY[""EPSG"",""2193""]]","| 0.83, 0.00, 1341275.70|
| 0.00,-0.83, 5190778.82|
| 0.00, 0.00, 1.00|",1024.0,1024,True,,pixel,0,"(0.8333371954745488, 0.8333371954744777)",True,
Retrolens/WestCoast/GillespiesBeach/Shorelines/GillespiesBeach_18MAR1965.shp,Retrolens/WestCoast/GillespiesBeach/Stack/GillespiesBeach_18MAR1965_mosaic.jp2,100.0,1,JP2OpenJPEG,uint16,256.0,2248,2151,3,"PROJCS[""NZGD2000 / New Zealand Transverse Mercator 2000"",GEOGCS[""NZGD2000"",DATUM[""New_Zealand_Geodetic_Datum_2000"",SPHEROID[""GRS 1980"",6378137,298.257222101004,AUTHORITY[""EPSG"",""7019""]],AUTHORITY[""EPSG"",""6167""]],PRIMEM[""Greenwich"",0],UNIT[""degree"",0.0174532925199433,AUTHORITY[""EPSG"",""9122""]],AUTHORITY[""EPSG"",""4167""]],PROJECTION[""Transverse_Mercator""],PARAMETER[""latitude_of_origin"",0],PARAMETER[""central_meridian"",173],PARAMETER[""scale_factor"",0.9996],PARAMETER[""false_easting"",1600000],PARAMETER[""false_northing"",10000000],UNIT[""metre"",1,AUTHORITY[""EPSG"",""9001""]],AXIS[""Easting"",EAST],AXIS[""Northing"",NORTH],AUTHORITY[""EPSG"",""2193""]]","| 2.60, 0.00, 1339352.75|
| 0.00,-2.60, 5190979.77|
| 0.00, 0.00, 1.00|",1024.0,1024,True,,pixel,0,"(2.6024359079876174, 2.602435907987624)",True,
Retrolens/WestCoast/CartersBeach/Shorelines/CartersBeach_12APR1955.shp,Retrolens/WestCoast/CartersBeach/Stack/CartersBeach_12APR1955_mosaic.jp2,100.0,1,JP2OpenJPEG,uint16,256.0,7323,5114,3,"PROJCS[""NZGD2000 / New Zealand Transverse Mercator 2000"",GEOGCS[""NZGD2000"",DATUM[""New_Zealand_Geodetic_Datum_2000"",SPHEROID[""GRS 1980"",6378137,298.257222101004,AUTHORITY[""EPSG"",""7019""]],AUTHORITY[""EPSG"",""6167""]],PRIMEM[""Greenwich"",0],UNIT[""degree"",0.0174532925199433,AUTHORITY[""EPSG"",""9122""]],AUTHORITY[""EPSG"",""4167""]],PROJECTION[""Transverse_Mercator""],PARAMETER[""latitude_of_origin"",0],PARAMETER[""central_meridian"",173],PARAMETER[""scale_factor"",0.9996],PARAMETER[""false_easting"",1600000],PARAMETER[""false_northing"",10000000],UNIT[""metre"",1,AUTHORITY[""EPSG"",""9001""]],AXIS[""Easting"",EAST],AXIS[""Northing"",NORTH],AUTHORITY[""EPSG"",""2193""]]","| 0.79, 0.00, 1477309.71|
| 0.00,-0.79, 5379941.47|
| 0.00, 0.00, 1.00|",1024.0,1024,True,,pixel,0,"(0.791661244325568, 0.7916612443255568)",True,
Retrolens/WestCoast/CartersBeach/Shorelines/CartersBeach_25NOV1974.shp,Retrolens/WestCoast/CartersBeach/Stack/CartersBeach_25NOV1974_mosaic.jp2,100.0,1,JP2OpenJPEG,uint16,256.0,3484,1868,3,"PROJCS[""NZGD2000 / New Zealand Transverse Mercator 2000"",GEOGCS[""NZGD2000"",DATUM[""New_Zealand_Geodetic_Datum_2000"",SPHEROID[""GRS 1980"",6378137,298.257222101004,AUTHORITY[""EPSG"",""7019""]],AUTHORITY[""EPSG"",""6167""]],PRIMEM[""Greenwich"",0],UNIT[""degree"",0.0174532925199433,AUTHORITY[""EPSG"",""9122""]],AUTHORITY[""EPSG"",""4167""]],PROJECTION[""Transverse_Mercator""],PARAMETER[""latitude_of_origin"",0],PARAMETER[""central_meridian"",173],PARAMETER[""scale_factor"",0.9996],PARAMETER[""false_easting"",1600000],PARAMETER[""false_northing"",10000000],UNIT[""metre"",1,AUTHORITY[""EPSG"",""9001""]],AXIS[""Easting"",EAST],AXIS[""Northing"",NORTH],AUTHORITY[""EPSG"",""2193""]]","| 2.49, 0.00, 1474834.26|
| 0.00,-2.49, 5380208.32|
| 0.00, 0.00, 1.00|",1024.0,1024,True,,pixel,0,"(2.4881249452993512, 2.488124945299197)",True,
Retrolens/WestCoast/CartersBeach/Shorelines/CartersBeach_04NOV1960.shp,Retrolens/WestCoast/CartersBeach/Stack/CartersBeach_04NOV1960_mosaic.jp2,100.0,1,JP2OpenJPEG,uint16,256.0,16170,13880,3,"PROJCS[""NZGD2000 / New Zealand Transverse Mercator 2000"",GEOGCS[""NZGD2000"",DATUM[""New_Zealand_Geodetic_Datum_2000"",SPHEROID[""GRS 1980"",6378137,298.257222101004,AUTHORITY[""EPSG"",""7019""]],AUTHORITY[""EPSG"",""6167""]],PRIMEM[""Greenwich"",0],UNIT[""degree"",0.0174532925199433,AUTHORITY[""EPSG"",""9122""]],AUTHORITY[""EPSG"",""4167""]],PROJECTION[""Transverse_Mercator""],PARAMETER[""latitude_of_origin"",0],PARAMETER[""central_meridian"",173],PARAMETER[""scale_factor"",0.9996],PARAMETER[""false_easting"",1600000],PARAMETER[""false_northing"",10000000],UNIT[""metre"",1,AUTHORITY[""EPSG"",""9001""]],AXIS[""Easting"",EAST],AXIS[""Northing"",NORTH],AUTHORITY[""EPSG"",""2193""]]","| 0.24, 0.00, 1479088.26|
| 0.00,-0.24, 5379782.38|
| 0.00, 0.00, 1.00|",1024.0,1024,True,,pixel,0,"(0.24337212327735563, 0.24337212327734892)",True,
Retrolens/WestCoast/CartersBeach/Shorelines/CartersBeach_15JAN1988.shp,Retrolens/WestCoast/CartersBeach/Stack/CartersBeach_15JAN1988_mosaic.jp2,100.0,3,JP2OpenJPEG,uint16,256.0,17201,8766,3,"PROJCS[""NZGD2000 / New Zealand Transverse Mercator 2000"",GEOGCS[""NZGD2000"",DATUM[""New_Zealand_Geodetic_Datum_2000"",SPHEROID[""GRS 1980"",6378137,298.257222101004,AUTHORITY[""EPSG"",""7019""]],AUTHORITY[""EPSG"",""6167""]],PRIMEM[""Greenwich"",0],UNIT[""degree"",0.0174532925199433,AUTHORITY[""EPSG"",""9122""]],AUTHORITY[""EPSG"",""4167""]],PROJECTION[""Transverse_Mercator""],PARAMETER[""latitude_of_origin"",0],PARAMETER[""central_meridian"",173],PARAMETER[""scale_factor"",0.9996],PARAMETER[""false_easting"",1600000],PARAMETER[""false_northing"",10000000],UNIT[""metre"",1,AUTHORITY[""EPSG"",""9001""]],AXIS[""Easting"",EAST],AXIS[""Northing"",NORTH],AUTHORITY[""EPSG"",""2193""]]","| 0.49, 0.00, 1474594.30|
| 0.00,-0.49, 5380014.40|
| 0.00, 0.00, 1.00|",1024.0,1024,True,,pixel,0,"(0.49438713236275955, 0.49438713236278237)",True,
Retrolens/WestCoast/CartersBeach/Shorelines/CartersBeach_13MAR1951.shp,Retrolens/WestCoast/CartersBeach/Stack/CartersBeach_13MAR1951_mosaic.jp2,100.0,3,JP2OpenJPEG,uint16,256.0,31717,14083,3,"PROJCS[""NZGD2000 / New Zealand Transverse Mercator 2000"",GEOGCS[""NZGD2000"",DATUM[""New_Zealand_Geodetic_Datum_2000"",SPHEROID[""GRS 1980"",6378137,298.257222101004,AUTHORITY[""EPSG"",""7019""]],AUTHORITY[""EPSG"",""6167""]],PRIMEM[""Greenwich"",0],UNIT[""degree"",0.0174532925199433,AUTHORITY[""EPSG"",""9122""]],AUTHORITY[""EPSG"",""4167""]],PROJECTION[""Transverse_Mercator""],PARAMETER[""latitude_of_origin"",0],PARAMETER[""central_meridian"",173],PARAMETER[""scale_factor"",0.9996],PARAMETER[""false_easting"",1600000],PARAMETER[""false_northing"",10000000],UNIT[""metre"",1,AUTHORITY[""EPSG"",""9001""]],AXIS[""Easting"",EAST],AXIS[""Northing"",NORTH],AUTHORITY[""EPSG"",""2193""]]","| 0.25, 0.00, 1474839.71|
| 0.00,-0.25, 5379489.38|
| 0.00, 0.00, 1.00|",,14083,False,,pixel,0,"(0.25252909527671036, 0.2525290952767135)",True,
Retrolens/WestCoast/Punakaiki/Shorelines/Punakaiki_13MAR1951.shp,Retrolens/WestCoast/Punakaiki/Stack/Punakaiki_13MAR1951_mosaic.jp2,100.0,7,JP2OpenJPEG,uint16,256.0,5349,10064,3,"PROJCS[""NZGD2000 / New Zealand Transverse Mercator 2000"",GEOGCS[""NZGD2000"",DATUM[""New_Zealand_Geodetic_Datum_2000"",SPHEROID[""GRS 1980"",6378137,298.257222101004,AUTHORITY[""EPSG"",""7019""]],AUTHORITY[""EPSG"",""6167""]],PRIMEM[""Greenwich"",0],UNIT[""degree"",0.0174532925199433,AUTHORITY[""EPSG"",""9122""]],AUTHORITY[""EPSG"",""4167""]],PROJECTION[""Transverse_Mercator""],PARAMETER[""latitude_of_origin"",0],PARAMETER[""central_meridian"",173],PARAMETER[""scale_factor"",0.9996],PARAMETER[""false_easting"",1600000],PARAMETER[""false_northing"",10000000],UNIT[""metre"",1,AUTHORITY[""EPSG"",""9001""]],AXIS[""Easting"",EAST],AXIS[""Northing"",NORTH],AUTHORITY[""EPSG"",""2193""]]","| 0.61, 0.00, 1461338.01|
| 0.00,-0.61, 5340900.12|
| 0.00, 0.00, 1.00|",1024.0,1024,True,,pixel,0,"(0.6122960754596467, 0.6122960754596541)",True,
Retrolens/WestCoast/Punakaiki/Shorelines/Punakaiki_18FEB1988.shp,Retrolens/WestCoast/Punakaiki/Stack/Punakaiki_18FEB1988_mosaic.jp2,100.0,7,JP2OpenJPEG,uint16,256.0,7503,15137,3,"PROJCS[""NZGD2000 / New Zealand Transverse Mercator 2000"",GEOGCS[""NZGD2000"",DATUM[""New_Zealand_Geodetic_Datum_2000"",SPHEROID[""GRS 1980"",6378137,298.257222101004,AUTHORITY[""EPSG"",""7019""]],AUTHORITY[""EPSG"",""6167""]],PRIMEM[""Greenwich"",0],UNIT[""degree"",0.0174532925199433,AUTHORITY[""EPSG"",""9122""]],AUTHORITY[""EPSG"",""4167""]],PROJECTION[""Transverse_Mercator""],PARAMETER[""latitude_of_origin"",0],PARAMETER[""central_meridian"",173],PARAMETER[""scale_factor"",0.9996],PARAMETER[""false_easting"",1600000],PARAMETER[""false_northing"",10000000],UNIT[""metre"",1,AUTHORITY[""EPSG"",""9001""]],AXIS[""Easting"",EAST],AXIS[""Northing"",NORTH],AUTHORITY[""EPSG"",""2193""]]","| 0.43, 0.00, 1461366.88|
| 0.00,-0.43, 5341167.28|
| 0.00, 0.00, 1.00|",1024.0,1024,True,,pixel,0,"(0.4336891002240193, 0.43368910022404555)",True,
Retrolens/WestCoast/JacksonBay_East/Shorelines/JacksonBay_East_21FEB1967.shp,Retrolens/WestCoast/JacksonBay_East/Stack/JacksonBay_East_21FEB1967_mosaic.jp2,100.0,1,JP2OpenJPEG,uint16,256.0,2665,2868,3,"PROJCS[""NZGD2000 / New Zealand Transverse Mercator 2000"",GEOGCS[""NZGD2000"",DATUM[""New_Zealand_Geodetic_Datum_2000"",SPHEROID[""GRS 1980"",6378137,298.257222101004,AUTHORITY[""EPSG"",""7019""]],AUTHORITY[""EPSG"",""6167""]],PRIMEM[""Greenwich"",0],UNIT[""degree"",0.0174532925199433,AUTHORITY[""EPSG"",""9122""]],AUTHORITY[""EPSG"",""4167""]],PROJECTION[""Transverse_Mercator""],PARAMETER[""latitude_of_origin"",0],PARAMETER[""central_meridian"",173],PARAMETER[""scale_factor"",0.9996],PARAMETER[""false_easting"",1600000],PARAMETER[""false_northing"",10000000],UNIT[""metre"",1,AUTHORITY[""EPSG"",""9001""]],AXIS[""Easting"",EAST],AXIS[""Northing"",NORTH],AUTHORITY[""EPSG"",""2193""]]","| 3.04, 0.00, 1265165.82|
| 0.00,-3.04, 5132581.13|
| 0.00, 0.00, 1.00|",1024.0,1024,True,,pixel,0,"(3.039427877030917, 3.039427877031007)",True,
Retrolens/WestCoast/Punakaiki/Shorelines/Punakaiki_08MAY1964.shp,Retrolens/WestCoast/Punakaiki/Stack/Punakaiki_08MAY1964_mosaic.jp2,100.0,9,JP2OpenJPEG,uint16,256.0,9940,21732,3,"PROJCS[""NZGD2000 / New Zealand Transverse Mercator 2000"",GEOGCS[""NZGD2000"",DATUM[""New_Zealand_Geodetic_Datum_2000"",SPHEROID[""GRS 1980"",6378137,298.257222101004,AUTHORITY[""EPSG"",""7019""]],AUTHORITY[""EPSG"",""6167""]],PRIMEM[""Greenwich"",0],UNIT[""degree"",0.0174532925199433,AUTHORITY[""EPSG"",""9122""]],AUTHORITY[""EPSG"",""4167""]],PROJECTION[""Transverse_Mercator""],PARAMETER[""latitude_of_origin"",0],PARAMETER[""central_meridian"",173],PARAMETER[""scale_factor"",0.9996],PARAMETER[""false_easting"",1600000],PARAMETER[""false_northing"",10000000],UNIT[""metre"",1,AUTHORITY[""EPSG"",""9001""]],AXIS[""Easting"",EAST],AXIS[""Northing"",NORTH],AUTHORITY[""EPSG"",""2193""]]","| 0.28, 0.00, 1461485.37|
| 0.00,-0.28, 5340825.40|
| 0.00, 0.00, 1.00|",1024.0,1024,True,,pixel,0,"(0.2778553629185821, 0.2778553629185872)",True,
Retrolens/WestCoast/WhareateaRiver/Shorelines/WhareateaRiver_15JAN1988.shp,Retrolens/WestCoast/WhareateaRiver/Stack/WhareateaRiver_15JAN1988_mosaic.jp2,100.0,4,JP2OpenJPEG,uint16,256.0,15050,12744,3,"PROJCS[""NZGD2000 / New Zealand Transverse Mercator 2000"",GEOGCS[""NZGD2000"",DATUM[""New_Zealand_Geodetic_Datum_2000"",SPHEROID[""GRS 1980"",6378137,298.257222101004,AUTHORITY[""EPSG"",""7019""]],AUTHORITY[""EPSG"",""6167""]],PRIMEM[""Greenwich"",0],UNIT[""degree"",0.0174532925199433,AUTHORITY[""EPSG"",""9122""]],AUTHORITY[""EPSG"",""4167""]],PROJECTION[""Transverse_Mercator""],PARAMETER[""latitude_of_origin"",0],PARAMETER[""central_meridian"",173],PARAMETER[""scale_factor"",0.9996],PARAMETER[""false_easting"",1600000],PARAMETER[""false_northing"",10000000],UNIT[""metre"",1,AUTHORITY[""EPSG"",""9001""]],AXIS[""Easting"",EAST],AXIS[""Northing"",NORTH],AUTHORITY[""EPSG"",""2193""]]","| 0.57, 0.00, 1489060.71|
| 0.00,-0.57, 5384403.56|
| 0.00, 0.00, 1.00|",1024.0,1024,True,,pixel,0,"(0.5743185871111018, 0.574318587111104)",True,
Retrolens/WestCoast/WhareateaRiver/Shorelines/WhareateaRiver_12APR1955.shp,Retrolens/WestCoast/WhareateaRiver/Stack/WhareateaRiver_12APR1955_mosaic.tif,100.0,5,GTiff,uint16,256.0,11820,11405,3,"PROJCS[""NZGD2000 / New Zealand Transverse Mercator 2000"",GEOGCS[""NZGD2000"",DATUM[""New_Zealand_Geodetic_Datum_2000"",SPHEROID[""GRS 1980"",6378137,298.257222101004,AUTHORITY[""EPSG"",""7019""]],AUTHORITY[""EPSG"",""6167""]],PRIMEM[""Greenwich"",0],UNIT[""degree"",0.0174532925199433,AUTHORITY[""EPSG"",""9122""]],AUTHORITY[""EPSG"",""4167""]],PROJECTION[""Transverse_Mercator""],PARAMETER[""latitude_of_origin"",0],PARAMETER[""central_meridian"",173],PARAMETER[""scale_factor"",0.9996],PARAMETER[""false_easting"",1600000],PARAMETER[""false_northing"",10000000],UNIT[""metre"",1,AUTHORITY[""EPSG"",""9001""]],AXIS[""Easting"",EAST],AXIS[""Northing"",NORTH],AUTHORITY[""EPSG"",""2193""]]","| 0.65, 0.00, 1489506.90|
| 0.00,-0.65, 5384201.78|
| 0.00, 0.00, 1.00|",128.0,128,True,,pixel,0,"(0.6496114749795097, 0.6496114749795399)",True,
Retrolens/WestCoast/WhareateaRiver/Shorelines/WhareateaRiver_25NOV1974.shp,Retrolens/WestCoast/WhareateaRiver/Stack/WhareateaRiver_25NOV1974_mosaic.jp2,100.0,4,JP2OpenJPEG,uint16,256.0,3761,2797,3,"PROJCS[""NZGD2000 / New Zealand Transverse Mercator 2000"",GEOGCS[""NZGD2000"",DATUM[""New_Zealand_Geodetic_Datum_2000"",SPHEROID[""GRS 1980"",6378137,298.257222101004,AUTHORITY[""EPSG"",""7019""]],AUTHORITY[""EPSG"",""6167""]],PRIMEM[""Greenwich"",0],UNIT[""degree"",0.0174532925199433,AUTHORITY[""EPSG"",""9122""]],AUTHORITY[""EPSG"",""4167""]],PROJECTION[""Transverse_Mercator""],PARAMETER[""latitude_of_origin"",0],PARAMETER[""central_meridian"",173],PARAMETER[""scale_factor"",0.9996],PARAMETER[""false_easting"",1600000],PARAMETER[""false_northing"",10000000],UNIT[""metre"",1,AUTHORITY[""EPSG"",""9001""]],AXIS[""Easting"",EAST],AXIS[""Northing"",NORTH],AUTHORITY[""EPSG"",""2193""]]","| 2.43, 0.00, 1488668.38|
| 0.00,-2.43, 5384269.98|
| 0.00, 0.00, 1.00|",1024.0,1024,True,,pixel,0,"(2.42809764878444, 2.4280976487845076)",True,
Retrolens/WestCoast/Ngakawau_WaimangaroaRiver/Shorelines/Ngakawau_WaimangaroaRiver_25May1943.shp,Retrolens/WestCoast/Ngakawau_WaimangaroaRiver/Stack/Ngakawau_WaimangaroaRiver_25MAY1943_mosaic.jp2,100.0,11,JP2OpenJPEG,uint16,256.0,22778,22007,3,"PROJCS[""NZGD2000 / New Zealand Transverse Mercator 2000"",GEOGCS[""NZGD2000"",DATUM[""New_Zealand_Geodetic_Datum_2000"",SPHEROID[""GRS 1980"",6378137,298.257222101004,AUTHORITY[""EPSG"",""7019""]],AUTHORITY[""EPSG"",""6167""]],PRIMEM[""Greenwich"",0],UNIT[""degree"",0.0174532925199433,AUTHORITY[""EPSG"",""9122""]],AUTHORITY[""EPSG"",""4167""]],PROJECTION[""Transverse_Mercator""],PARAMETER[""latitude_of_origin"",0],PARAMETER[""central_meridian"",173],PARAMETER[""scale_factor"",0.9996],PARAMETER[""false_easting"",1600000],PARAMETER[""false_northing"",10000000],UNIT[""metre"",1,AUTHORITY[""EPSG"",""9001""]],AXIS[""Easting"",EAST],AXIS[""Northing"",NORTH],AUTHORITY[""EPSG"",""2193""]]","| 0.52, 0.00, 1495435.02|
| 0.00,-0.52, 5393742.22|
| 0.00, 0.00, 1.00|",1024.0,1024,True,,pixel,0,"(0.51500681188335, 0.5150068118833451)",True,
Retrolens/WestCoast/Ngakawau_WaimangaroaRiver/Shorelines/Ngakawau_WaimangaroaRiver_15JAN1988.shp,Retrolens/WestCoast/Ngakawau_WaimangaroaRiver/Stack/Ngakawau_WaimangaroaRiver_15JAN1988_mosaic.jp2,100.0,9,JP2OpenJPEG,uint16,256.0,22183,21358,3,"PROJCS[""NZGD2000 / New Zealand Transverse Mercator 2000"",GEOGCS[""NZGD2000"",DATUM[""New_Zealand_Geodetic_Datum_2000"",SPHEROID[""GRS 1980"",6378137,298.257222101004,AUTHORITY[""EPSG"",""7019""]],AUTHORITY[""EPSG"",""6167""]],PRIMEM[""Greenwich"",0],UNIT[""degree"",0.0174532925199433,AUTHORITY[""EPSG"",""9122""]],AUTHORITY[""EPSG"",""4167""]],PROJECTION[""Transverse_Mercator""],PARAMETER[""latitude_of_origin"",0],PARAMETER[""central_meridian"",173],PARAMETER[""scale_factor"",0.9996],PARAMETER[""false_easting"",1600000],PARAMETER[""false_northing"",10000000],UNIT[""metre"",1,AUTHORITY[""EPSG"",""9001""]],AXIS[""Easting"",EAST],AXIS[""Northing"",NORTH],AUTHORITY[""EPSG"",""2193""]]","| 0.54, 0.00, 1495271.41|
| 0.00,-0.54, 5393850.51|
| 0.00, 0.00, 1.00|",1024.0,1024,True,,pixel,0,"(0.5390745776317137, 0.5390745776317182)",True,
Retrolens/WestCoast/Ngakawau_WaimangaroaRiver/Shorelines/Ngakawau_WaimangaroaRiver_06FEB1967.shp,Retrolens/WestCoast/Ngakawau_WaimangaroaRiver/Stack/Ngakawau_WaimangaroaRiver_06FEB1967_mosaic.jp2,100.0,6,JP2OpenJPEG,uint16,256.0,3659,3011,3,"PROJCS[""NZGD2000 / New Zealand Transverse Mercator 2000"",GEOGCS[""NZGD2000"",DATUM[""New_Zealand_Geodetic_Datum_2000"",SPHEROID[""GRS 1980"",6378137,298.257222101004,AUTHORITY[""EPSG"",""7019""]],AUTHORITY[""EPSG"",""6167""]],PRIMEM[""Greenwich"",0],UNIT[""degree"",0.0174532925199433,AUTHORITY[""EPSG"",""9122""]],AUTHORITY[""EPSG"",""4167""]],PROJECTION[""Transverse_Mercator""],PARAMETER[""latitude_of_origin"",0],PARAMETER[""central_meridian"",173],PARAMETER[""scale_factor"",0.9996],PARAMETER[""false_easting"",1600000],PARAMETER[""false_northing"",10000000],UNIT[""metre"",1,AUTHORITY[""EPSG"",""9001""]],AXIS[""Easting"",EAST],AXIS[""Northing"",NORTH],AUTHORITY[""EPSG"",""2193""]]","| 3.06, 0.00, 1496704.24|
| 0.00,-3.06, 5394128.51|
| 0.00, 0.00, 1.00|",1024.0,1024,True,,pixel,0,"(3.0555241818726366, 3.0555241818727548)",True,
Retrolens/WestCoast/Ngakawau_WaimangaroaRiver/Shorelines/Ngakawau_WaimangaroaRiver_25NOV1974.shp,Retrolens/WestCoast/Ngakawau_WaimangaroaRiver/Stack/Ngakawau_WaimangaroaRiver_25NOV1974_mosaic.jp2,100.0,9,JP2OpenJPEG,uint16,256.0,5206,4912,3,"PROJCS[""NZGD2000 / New Zealand Transverse Mercator 2000"",GEOGCS[""NZGD2000"",DATUM[""New_Zealand_Geodetic_Datum_2000"",SPHEROID[""GRS 1980"",6378137,298.257222101004,AUTHORITY[""EPSG"",""7019""]],AUTHORITY[""EPSG"",""6167""]],PRIMEM[""Greenwich"",0],UNIT[""degree"",0.0174532925199433,AUTHORITY[""EPSG"",""9122""]],AUTHORITY[""EPSG"",""4167""]],PROJECTION[""Transverse_Mercator""],PARAMETER[""latitude_of_origin"",0],PARAMETER[""central_meridian"",173],PARAMETER[""scale_factor"",0.9996],PARAMETER[""false_easting"",1600000],PARAMETER[""false_northing"",10000000],UNIT[""metre"",1,AUTHORITY[""EPSG"",""9001""]],AXIS[""Easting"",EAST],AXIS[""Northing"",NORTH],AUTHORITY[""EPSG"",""2193""]]","| 2.43, 0.00, 1494869.17|
| 0.00,-2.43, 5394325.71|
| 0.00, 0.00, 1.00|",1024.0,1024,True,,pixel,0,"(2.43152736101665, 2.431527361016666)",True,
